A census of human transcription factors: function, expression and evolution
Juan M Vaquerizas, Sarah K Kummerfeld, Sarah A Teichmann, Nicholas M Luscombe

Supplementary Table 2
List of TF-encoding loci classified as 'a', 'b', 'c', 'x', or selected from other databases (classified as 'other'; see Supplementary Material). For TFs included in the repertoire, the list also contains accompanying information including: Ensembl gene IDs (release 51), HGNC identifiers, IPI IDs, associated DNA-binding Interpro domains and families, and tissue specificity if any.

Last modified on Tuesday 10 Feb 2009 14:39

Downloaded from the Nature Reviews Genetics website: Downloaded from the Nature Reviews Genetics website: http://www.nature.com/nrg/journal/v10/n4/index.html 

--Table start--
Class	Ensembl ID	IPI ID	Interpro DBD	Interpro DNA-binding family	HGNC symbol	Tissue-specificity
x	ENSG00000051180	IPI00032201;IPI00220649;IPI00792435	IPR010995		RAD51
x	ENSG00000055130	IPI00014310	IPR011991		CUL1
x	ENSG00000055609	IPI00168806;IPI00180263;IPI00375729	IPR000637;IPR000910		MLL3
x	ENSG00000056097	IPI00748303;IPI00784224	IPR007087;IPR015880		ZFR
x	ENSG00000057935	IPI00165357;IPI00220288;IPI00877659;IPI00879783;IPI00880118	IPR000679;IPR001005;IPR009057;IPR014778		MTA3
x	ENSG00000058729	IPI00306406	IPR015285		RIOK2
x	ENSG00000059378	IPI00009355	IPR000571		PARP12
x	ENSG00000064933	IPI00005541;IPI00654710;IPI00655692;IPI00873522;IPI00896518	IPR000910;IPR009071		PMS1
x	ENSG00000064961	IPI00464951;IPI00478316;IPI00877739;IPI00878211;IPI00878364	IPR000135;IPR000910;IPR009071		HMG20B
x	ENSG00000071655	IPI00439194;IPI00439195	IPR016177		MBD3
x	ENSG00000073584	IPI00017669;IPI00470489;IPI00798328	IPR000910;IPR009071		SMARCE1
x	ENSG00000075290	IPI00004125	IPR007087		WNT8B
x	ENSG00000075292	IPI00178953;IPI00470596;IPI00607679;IPI00607784;IPI00607883	IPR007087;IPR015880		ZNF638
x	ENSG00000075975	IPI00396406	IPR000571		MKRN2
x	ENSG00000076108	IPI00296388;IPI00759742;IPI00871202	IPR000637;IPR016177		BAZ2A
x	ENSG00000076344	IPI00015558;IPI00375014;IPI00383458;IPI00642088	IPR011991		RGS11
x	ENSG00000076356	IPI00719621;IPI00872947	IPR002909		PLXNA2
x	ENSG00000078140	IPI00013762		IPR000976	UBE2K
x	ENSG00000079263	IPI00012793;IPI00219536;IPI00784584	IPR000770;IPR010919		SP140
x	ENSG00000079337	IPI00329727;IPI00783200;IPI00793799;IPI00795758	IPR011991		RAPGEF3
x	ENSG00000080603	IPI00009101;IPI00444046;IPI00550342	IPR000637		SRCAP
x	ENSG00000081721	IPI00009210	IPR007087		DUSP12
x	ENSG00000083168	IPI00023340;IPI00747970	IPR011991		MYST3
x	ENSG00000083635	IPI00017630	IPR007087;IPR015880		NUFIP1
x	ENSG00000083642	IPI00240812;IPI00845446	IPR000637		PDS5B
x	ENSG00000084112	IPI00103741;IPI00103742;IPI00167670;IPI00383250	IPR014876		SSH1
x	ENSG00000086504	IPI00172594;IPI00658191;IPI00719120;IPI00852785;IPI00852855	IPR008967		MRPL28
x	ENSG00000086589	IPI00019046	IPR000571		RBM22
x	ENSG00000090661	IPI00002225	IPR001356;IPR009057		LASS4
x	ENSG00000091009	IPI00292975	IPR000571		RBM27
x	ENSG00000091428	IPI00329560;IPI00329562	IPR011991		RAPGEF4
x	ENSG00000096696	IPI00744851	IPR000637	IPR000116	DSP
x	ENSG00000100150	IPI00005665;IPI00426066;IPI00479194;IPI00514024;IPI00619968;IPI00643436	IPR011991		DEPDC5
x	ENSG00000100206	IPI00031512;IPI00880014;IPI00880171	IPR010995		DMC1
x	ENSG00000100281	IPI00412406;IPI00455982	IPR000135;IPR000910;IPR009071		HMG2L1
x	ENSG00000100319	IPI00005177	IPR000571		ZMAT5
x	ENSG00000100403	IPI00099131;IPI00216361	IPR000571;IPR015880		ZC3H7B
x	ENSG00000100558	IPI00009302	IPR011991		PLEK2
x	ENSG00000100722	IPI00168449;IPI00168501;IPI00291357;IPI00397376;IPI00451437;IPI00478662;IPI00871544;IPI00890689;IPI00890821;IPI00903256	IPR000571		ZC3H14
x	ENSG00000101665	IPI00005079;IPI00642840	IPR001132;IPR003619;IPR013019	IPR013790	SMAD7
x	ENSG00000101695	IPI00410652;IPI00642556	IPR015880		RNF125
x	ENSG00000102038	IPI00216046;IPI00646130;IPI00647510	IPR001005;IPR009057;IPR014778;IPR015195		SMARCA1
x	ENSG00000102189	IPI00329536	IPR007087;IPR015880		EEA1
x	ENSG00000102302	IPI00024312	IPR007087		FGD1
x	ENSG00000103510	IPI00103685;IPI00217660;IPI00550352	IPR011991		MYST1
x	ENSG00000104472	IPI00010158;IPI00791751	IPR003958		CHRAC1
x	ENSG00000104881	IPI00747179	IPR000637		PPP1R13L
x	ENSG00000104885	IPI00289034;IPI00873164;IPI00878011	IPR000637		DOT1L
x	ENSG00000104897	IPI00017341	IPR015880		SF3A2
x	ENSG00000104907	IPI00020508;IPI00178861	IPR000571		TRMT1
x	ENSG00000105127	IPI00014474	IPR015880		AKAP8
x	ENSG00000105278	IPI00238277	IPR007087;IPR015880		ZFR2
x	ENSG00000105556	IPI00297301	IPR001005;IPR014778		MIER2
x	ENSG00000105559	IPI00556282	IPR000637		PLEKHA4
x	ENSG00000105879	IPI00290429	IPR015880		CBLL1
x	ENSG00000105939	IPI00332936;IPI00410067;IPI00410069	IPR000571		ZC3HAV1
x	ENSG00000105976	IPI00029273;IPI00294528;IPI00852650;IPI00884102	IPR002909		MET
x	ENSG00000107223	IPI00006362;IPI00021570;IPI00640567	IPR001387;IPR010982		EDF1
x	ENSG00000107404	IPI00008404;IPI00023100;IPI00335110;IPI00556615;IPI00643229	IPR011991		DVL1
x	ENSG00000107929	IPI00827634;IPI00847241	IPR011991		LARP5
x	ENSG00000108094	IPI00014311;IPI00642151;IPI00647073	IPR011991		CUL2
x	ENSG00000108264	IPI00289581;IPI00306347;IPI00873082	IPR001005;IPR009057;IPR012287;IPR014778	IPR016827	TADA2L
x	ENSG00000108370	IPI00027385;IPI00216453;IPI00216454;IPI00328241	IPR011991		RGS9
x	ENSG00000108671	IPI00105598;IPI00790498	IPR011991		PSMD11
x	ENSG00000110171	IPI00216078	IPR007087		TRIM3
x	ENSG00000112685	IPI00783559;IPI00789279	IPR002909		EXOC2
x	ENSG00000113262	IPI00006089	IPR000005		GRM6
x	ENSG00000113595	IPI00003328;IPI00018593;IPI00220244	IPR007087		TRIM23
x	ENSG00000113716	IPI00465164;IPI00887707	IPR000910;IPR009071		
x	ENSG00000114554	IPI00552671;IPI00871326	IPR002909		PLXNA1
x	ENSG00000115020	IPI00181535;IPI00396145;IPI00748184;IPI00872138;IPI00879572	IPR011991		PIP5K3
x	ENSG00000115350	IPI00008436;IPI00872733	IPR003958		POLE4
x	ENSG00000116120	IPI00300074	IPR009061		FARSB
x	ENSG00000117748	IPI00013939;IPI00642145;IPI00646500;IPI00647667	IPR011991		RPA2
x	ENSG00000118412	IPI00100798	IPR009057		CASP8AP2
x	ENSG00000118707	IPI00029174	IPR001356;IPR009057;IPR012287		TGIF2
x	ENSG00000119401	IPI00297113;IPI00645015	IPR007087		TRIM32
x	ENSG00000121486	IPI00334914;IPI00844404	IPR007087;IPR015880		C1orf25
x	ENSG00000121690	IPI00163266;IPI00168463	IPR011991		DEPDC7
x	ENSG00000122034	IPI00294241;IPI00885034;IPI00893619;IPI00894324;IPI00894459	IPR007087;IPR015880		GTF3A
x	ENSG00000122299	IPI00217355;IPI00607547;IPI00646204	IPR000571;IPR007087;IPR015880		ZC3H7A
x	ENSG00000123200	IPI00016472;IPI00329547;IPI00641623	IPR000571		ZC3H13
x	ENSG00000123572	IPI00375682;IPI00871409	IPR008967		NRK
x	ENSG00000123636	IPI00061354;IPI00220295;IPI00747713;IPI00873703	IPR016177		BAZ2B
x	ENSG00000124097	IPI00022796	IPR000135;IPR000910;IPR009071		HMG1L1
x	ENSG00000124126	IPI00295252;IPI00552692	IPR011991		
x	ENSG00000124177	IPI00220289	IPR001005		CHD6
x	ENSG00000124226	IPI00032955	IPR015880		RNF114
x	ENSG00000124256	IPI00006512;IPI00181608;IPI00219702;IPI00219704;IPI00334653;IPI00844531	IPR011991		ZBP1
x	ENSG00000124575	IPI00217466	IPR011991		HIST1H1D
x	ENSG00000124610	IPI00217469	IPR011991		HIST1H1A
x	ENSG00000124795	IPI00020021;IPI00425937;IPI00871695	IPR014876		DEK
x	ENSG00000125352	IPI00007343	IPR000571		RNF113A
x	ENSG00000125482	IPI00385712;IPI00883623	IPR001005;IPR014778	IPR015495	TTF1
x	ENSG00000125520	IPI00221366;IPI00307619	IPR007087;IPR015880		SLC2A4RG
x	ENSG00000125651	IPI00017450	IPR011991		GTF2F1
x	ENSG00000125817	IPI00010388	IPR009057;IPR011526;IPR012287;IPR015175		CENPB
x	ENSG00000126464	IPI00854630;IPI00855833	IPR000637		PRR12
x	ENSG00000126705	IPI00397015	IPR000637		AHDC1
x	ENSG00000127337	IPI00008536		IPR005033	YEATS4
x	ENSG00000127481	IPI00180305;IPI00640981;IPI00646605;IPI00746934;IPI00843999;IPI00876968	IPR007087		UBR4
x	ENSG00000127483	IPI00640417;IPI00642238;IPI00645339;IPI00646486;IPI00744429;IPI00871239;IPI00878947	IPR011991		HP1BP3
x	ENSG00000127603	IPI00329084	IPR002909		MACF1
x	ENSG00000128016	IPI00000893	IPR000571		ZFP36
x	ENSG00000129071	IPI00426727;IPI00426728;IPI00426729;IPI00789432;IPI00791172	IPR016177		MBD4
x	ENSG00000130518	IPI00386556	IPR000005		KIAA1683
x	ENSG00000130589	IPI00249304	IPR007087;IPR015880		
x	ENSG00000130749	IPI00187011	IPR000571		ZC3H4
x	ENSG00000130827	IPI00020884	IPR002909		PLXNA3
x	ENSG00000131381	IPI00007057;IPI00794435	IPR007087;IPR015880		ZFYVE20
x	ENSG00000131910	IPI00017483		IPR001723	NR0B2
x	ENSG00000131914	IPI00002948	IPR002059		LIN28
x	ENSG00000132478	IPI00028276	IPR000571		UNK
x	ENSG00000132967	IPI00335132;IPI00872915	IPR000135;IPR000910;IPR009071		
x	ENSG00000133606	IPI00033350	IPR000571		MKRN1
x	ENSG00000134046	IPI00434623;IPI00434624;IPI00434625;IPI00640651	IPR016177		MBD2
x	ENSG00000134551	IPI00377025	IPR000637		PRB4
x	ENSG00000134758	IPI00012239;IPI00328938	IPR015880		RNF138
x	ENSG00000134815	IPI00789639	IPR015880		DHX34
x	ENSG00000134874	IPI00452091;IPI00452092;IPI00452093	IPR007087;IPR015880		DZIP1
x	ENSG00000135148	IPI00009146;IPI00788949;IPI00789545	IPR015880		TRAFD1
x	ENSG00000135218	IPI00745287		IPR015648	CD36
x	ENSG00000135365	IPI00054460;IPI00737174	IPR000637		PHF21A
x	ENSG00000135482	IPI00064474	IPR000571		ZC3H10
x	ENSG00000135502	IPI00008634;IPI00168873;IPI00798380	IPR000005		SLC26A10
x	ENSG00000135870	IPI00216992;IPI00640426	IPR000571		RC3H1
x	ENSG00000136040	IPI00024766	IPR002909		PLXNC1
x	ENSG00000136169	IPI00045922;IPI00375872;IPI00843770	IPR016177		SETDB2
x	ENSG00000136237	IPI00412252;IPI00893458	IPR011991		RAPGEF5
x	ENSG00000136243	IPI00010654;IPI00187080	IPR000571		NUPL2
x	ENSG00000136504	IPI00180764;IPI00792061	IPR011991;IPR015880		MYST2
x	ENSG00000136770	IPI00074870	IPR001005;IPR009057;IPR014778		DNAJC1
x	ENSG00000136936	IPI00009694;IPI00515066	IPR009061		XPA
x	ENSG00000137074	IPI00180685;IPI00375305;IPI00411460;IPI00414767;IPI00420029;IPI00420030;IPI00420031;IPI00420033;IPI00873439	IPR007087;IPR015880		APTX
x	ENSG00000137834	IPI00012869;IPI00218149;IPI00385571;IPI00790615;IPI00792588	IPR001132;IPR003619;IPR013019	IPR013790	SMAD6
x	ENSG00000138385	IPI00009032	IPR011991		SSB
x	ENSG00000138663	IPI00171844	IPR011991		COPS4
x	ENSG00000138709	IPI00293654;IPI00376999;IPI00383949;IPI00855953;IPI00856120	IPR011991		LARP2
x	ENSG00000139613	IPI00150057;IPI00216047	IPR001005;IPR009057;IPR014778		SMARCC2
x	ENSG00000139624	IPI00166833;IPI00643044;IPI00744498;IPI00789278	IPR001356;IPR009057		LASS5
x	ENSG00000139746	IPI00166555;IPI00329545;IPI00827541	IPR000571		RBM26
x	ENSG00000139793	IPI00183078;IPI00410608;IPI00744083;IPI00746170;IPI00871699	IPR000571		MBNL2
x	ENSG00000139797	IPI00647897	IPR000571		RNF113B
x	ENSG00000139842	IPI00419273;IPI00549919	IPR011991		CUL4A
x	ENSG00000140382	IPI00018924	IPR000910;IPR009071		HMG20A
x	ENSG00000140396	IPI00018251	IPR011598	IPR017426	NCOA2
x	ENSG00000140470	IPI00152635	IPR007087		ADAMTS17
x	ENSG00000140479	IPI00020396;IPI00217331;IPI00238849;IPI00293159;IPI00873584	IPR007087		PCSK6
x	ENSG00000140632	IPI00000155;IPI00644210;IPI00647134;IPI00647648	IPR000637		
x	ENSG00000140993	IPI00170921;IPI00827806	IPR009057;IPR011526;IPR012287;IPR015175		TIGD7
x	ENSG00000141027	IPI00289344;IPI00410351;IPI00790393;IPI00791853;IPI00793060;IPI00793653	IPR001005;IPR009057;IPR012287;IPR014778		NCOR1
x	ENSG00000141030	IPI00025721	IPR011991		COPS3
x	ENSG00000141298	IPI00377071;IPI00655806	IPR014876		SSH2
x	ENSG00000141503	IPI00166680;IPI00218497;IPI00218498;IPI00479498	IPR007087		MINK1
x	ENSG00000141644	IPI00438701;IPI00438702;IPI00438703;IPI00438704;IPI00438705;IPI00438706;IPI00438707;IPI00556518;IPI00644011;IPI00854577	IPR016177		MBD1
x	ENSG00000141994	IPI00640947;IPI00784107	IPR000571		DUS3L
x	ENSG00000143157	IPI00001651	IPR009057;IPR012287;IPR015175		POGK
x	ENSG00000143379	IPI00018321;IPI00879832	IPR016177		SETDB1
x	ENSG00000143418	IPI00305304;IPI00641012;IPI00641435;IPI00642091;IPI00642378	IPR001356;IPR009057		LASS2
x	ENSG00000143442	IPI00410717;IPI00410719;IPI00514078;IPI00514439	IPR007087;IPR009057;IPR012287;IPR015175;IPR015880		POGZ
x	ENSG00000143614	IPI00103554	IPR000679		GATAD2B
x	ENSG00000144161	IPI00307760	IPR000571		ZC3H8
x	ENSG00000144290	IPI00004944;IPI00746904	IPR000005		SLC4A10
x	ENSG00000144369	IPI00396166	IPR000637		FAM171B
x	ENSG00000144485	IPI00452727;IPI00452728	IPR011598		HES6
x	ENSG00000145734	IPI00760877;IPI00872938;IPI00893272;IPI00893280;IPI00893915;IPI00894056	IPR001005;IPR009057		BDP1
x	ENSG00000145736	IPI00426640;IPI00738524	IPR007087		GTF2H2
x	ENSG00000145808	IPI00152639	IPR007087		ADAMTS19
x	ENSG00000146285	IPI00646082	IPR000637		SCML4
x	ENSG00000146414	IPI00470627;IPI00470931;IPI00746978;IPI00845433;IPI00845497;IPI00877041	IPR011991		SHPRH
x	ENSG00000148187	IPI00412392		IPR001669	MRRF
x	ENSG00000148229	IPI00010141	IPR003958		POLE3
x	ENSG00000149016	IPI00010212;IPI00152804	IPR015880		TUT1
x	ENSG00000149136	IPI00005154	IPR000135;IPR000910;IPR009071		SSRP1
x	ENSG00000149480	IPI00171798	IPR000679;IPR001005;IPR014778		MTA2
x	ENSG00000149948	IPI00005996;IPI00759481;IPI00759667;IPI00845492;IPI00902434	IPR000637	IPR000116	HMGA2
x	ENSG00000151657	IPI00017580	IPR007087;IPR015880		KIN
x	ENSG00000152601	IPI00021692;IPI00178116;IPI00218263;IPI00384261;IPI00395357;IPI00410205;IPI00410279	IPR000571		MBNL1
x	ENSG00000153147	IPI00297211	IPR001005;IPR009057;IPR014778;IPR015195		SMARCA5
x	ENSG00000153922	IPI00297851	IPR009057		CHD1
x	ENSG00000154556	IPI00477577	IPR007087		SORBS2
x	ENSG00000155506	IPI00185919;IPI00411690;IPI00643027	IPR011991		LARP1
x	ENSG00000155792	IPI00290560	IPR011991		DEPDC6
x	ENSG00000156650	IPI00099433;IPI00384388;IPI00607795	IPR011991		MYST4
x	ENSG00000156983	IPI00023856;IPI00456620	IPR000637;IPR007087;IPR015880		BRPF1
x	ENSG00000157827	IPI00044748;IPI00847987		IPR000976	FMNL2
x	ENSG00000158163	IPI00217923;IPI00796040	IPR007087;IPR015880		DZIP1L
x	ENSG00000158290	IPI00179057;IPI00480142	IPR011991		CUL4B
x	ENSG00000158545	IPI00328929	IPR000571		ZC3H18
x	ENSG00000158717	IPI00059215;IPI00647888	IPR015880		RNF166
x	ENSG00000160201	IPI00005613;IPI00619914;IPI00619942	IPR000571		U2AF1
x	ENSG00000160710	IPI00025057;IPI00025058;IPI00394665;IPI00394668;IPI00760588	IPR011991		ADAR
x	ENSG00000160917	IPI00009137;IPI00029707;IPI00375469	IPR000571		CPSF4
x	ENSG00000161202	IPI00383832;IPI00643141;IPI00791929	IPR011991		DVL3
x	ENSG00000161265	IPI00102851;IPI00871981;IPI00872091	IPR000571		U2AF1L4
x	ENSG00000161813	IPI00395347;IPI00395837;IPI00418689;IPI00788748;IPI00797384	IPR011991		LARP4
x	ENSG00000161939	IPI00373869;IPI00790228	IPR001005		C17orf49
x	ENSG00000162813	IPI00654559	IPR001356;IPR007087;IPR015880		BPNT1
x	ENSG00000163013	IPI00291868	IPR007087;IPR015880		FBXO41
x	ENSG00000163159	IPI00020434;IPI00844510		IPR008895	VPS72
x	ENSG00000163214	IPI00168885;IPI00399364;IPI00749029	IPR000571		DHX57
x	ENSG00000163328	IPI00396054	IPR011991		GPR155
x	ENSG00000163659	IPI00384981;IPI00796645;IPI00797628	IPR000571		TIPARP
x	ENSG00000163939	IPI00023097;IPI00301041;IPI00334894;IPI00384176;IPI00640304;IPI00873041	IPR000910;IPR009071		PBRM1
x	ENSG00000163958	IPI00166673	IPR007087		ZDHHC19
x	ENSG00000164050	IPI00006644;IPI00455329	IPR002909		PLXNB1
x	ENSG00000164078	IPI00030273;IPI00219706	IPR002909		MST1R
x	ENSG00000164104	IPI00219097	IPR000135;IPR000910;IPR009071		HMGB2
x	ENSG00000164296	IPI00550495	IPR009057;IPR011526;IPR012287;IPR015175		TIGD6
x	ENSG00000164620	IPI00184227	IPR000637		RELL2
x	ENSG00000166147	IPI00328113;IPI00556217	IPR007087		FBN1
x	ENSG00000166153	IPI00166375;IPI00797622	IPR011991		DEPDC4
x	ENSG00000166173	IPI00414661	IPR011991		LARP6
x	ENSG00000166200	IPI00018813;IPI00743825	IPR011991		COPS2
x	ENSG00000166266	IPI00216003;IPI00871370	IPR011991		CUL5
x	ENSG00000166268	IPI00307425;IPI00886887;IPI00888646	IPR008967		C12orf28
x	ENSG00000166349	IPI00013914	IPR015880		RAG1
x	ENSG00000166432	IPI00478634;IPI00552686;IPI00872406	IPR007087;IPR015880		ZMAT1
x	ENSG00000166454	IPI00401923;IPI00639881	IPR007087;IPR015880		ATMIN
x	ENSG00000166848	IPI00008961	IPR009057;IPR012287		TERF2IP
x	ENSG00000167393	IPI00555894	IPR000637		PPP2R3B
x	ENSG00000167491	IPI00410330;IPI00444526;IPI00478128;IPI00884418	IPR000679		GATAD2A
x	ENSG00000167555	IPI00402005;IPI00477799;IPI00829967;IPI00871231;IPI00871541;IPI00873881;IPI00874089	IPR007087;IPR015880		ZNF528
x	ENSG00000168298	IPI00217467	IPR011991		HIST1H1E
x	ENSG00000168883	IPI00419844	IPR015880		USP39
x	ENSG00000169057	IPI00418234;IPI00645192;IPI00872623;IPI00893388	IPR000637;IPR016177		MECP2
x	ENSG00000169249	IPI00018954	IPR000571		ZRSR2
x	ENSG00000169385	IPI00397740	IPR007087;IPR015880		RNASE2
x	ENSG00000169989	IPI00293368	IPR009057;IPR011526;IPR012287;IPR015175		TIGD4
x	ENSG00000170430	IPI00028618	IPR011991		MGMT
x	ENSG00000170927	IPI00239117;IPI00293274;IPI00874155	IPR002909		PKHD1
x	ENSG00000171116	IPI00007700	IPR000232;IPR011991		
x	ENSG00000171129	IPI00007700	IPR000232;IPR011991		
x	ENSG00000171316	IPI00794880	IPR001005		CHD7
x	ENSG00000171476	IPI00386436;IPI00658087	IPR001356;IPR009057;IPR012287		HOPX
x	ENSG00000172346	IPI00171508	IPR002059		CSDC2
x	ENSG00000172687	IPI00646380	IPR007087;IPR015880		ZNF738
x	ENSG00000172830	IPI00171057;IPI00218486;IPI00655638	IPR014876		SSH3
x	ENSG00000172977	IPI00165536;IPI00290020;IPI00394657	IPR011991		KAT5
x	ENSG00000173473	IPI00234252;IPI00793678;IPI00797830	IPR001005;IPR009057;IPR014778		SMARCC1
x	ENSG00000173575	IPI00023109;IPI00815893	IPR009057		CHD2
x	ENSG00000173825	IPI00170550	IPR009057;IPR011526;IPR012287;IPR015175		TIGD3
x	ENSG00000173894	IPI00013321;IPI00651642	IPR000637		CBX2
x	ENSG00000174428	IPI00398199	IPR015880		GTF2IRD2B
x	ENSG00000174720	IPI00294742	IPR011991		LARP7
x	ENSG00000175176	IPI00096295	IPR007086;IPR007087;IPR015880		ZNF674
x	ENSG00000176248	IPI00002549;IPI00375832	IPR011991		ANAPC2
x	ENSG00000176256	IPI00550621;IPI00815726	IPR000135;IPR000910;IPR009071		HMGB4
x	ENSG00000177200	IPI00644723	IPR000637		CHD9
x	ENSG00000177352	IPI00026233	IPR000637		CCDC71
x	ENSG00000177700	IPI00003311	IPR012287		POLR2L
x	ENSG00000178028	IPI00219919;IPI00514540;IPI00643843;IPI00644235	IPR001005		DMAP1
x	ENSG00000178604	IPI00888080	IPR007087;IPR015880		ZNF826
x	ENSG00000178691	IPI00299526;IPI00791767	IPR007087;IPR015880		SUZ12
x	ENSG00000178804	IPI00217955	IPR011991		H1FOO
x	ENSG00000178982	IPI00033143	IPR011991		EIF3K
x	ENSG00000179115	IPI00031820	IPR013196		FARSA
x	ENSG00000179240	IPI00651646;IPI00759461	IPR009057		
x	ENSG00000179277	IPI00747084	IPR001356;IPR009057;IPR012287		
x	ENSG00000179344	IPI00397740	IPR007087;IPR015880		HLA-DQB1
x	ENSG00000179455	IPI00024229	IPR000571		MKRN3
x	ENSG00000179886	IPI00170751	IPR009057;IPR011526;IPR012287;IPR015175		TIGD5
x	ENSG00000180346	IPI00170549	IPR009057;IPR011526;IPR012287;IPR015175		TIGD2
x	ENSG00000180592	IPI00166533	IPR009061		C10orf140
x	ENSG00000180667	IPI00183503;IPI00644473	IPR007087;IPR015880		YOD1
x	ENSG00000180843	IPI00218094	IPR000005		KIAA1618
x	ENSG00000180964	IPI00217810	IPR000637		TCEAL8
x	ENSG00000182732	IPI00028060;IPI00216322;IPI00216323;IPI00216324;IPI00216325;IPI00216326;IPI00216327;IPI00216328;IPI00216329;IPI00218951;IPI00218952;IPI00902901;IPI00903003;IPI00903071;IPI00903324	IPR011991		RGS6
x	ENSG00000182872	IPI00375731;IPI00549342;IPI00844213	IPR007087;IPR015880		RBM10
x	ENSG00000182901	IPI00028457;IPI00220660;IPI00220661;IPI00257291;IPI00874132;IPI00902481	IPR011991		RGS7
x	ENSG00000182909	IPI00176430;IPI00852940	IPR000571		LENG9
x	ENSG00000182938	IPI00332628	IPR007087		OTOP3
x	ENSG00000182944	IPI00382400;IPI00879259	IPR000418;IPR000637;IPR011991		EWSR1
x	ENSG00000182979	IPI00012773;IPI00215764;IPI00879166;IPI00879374	IPR000679;IPR001005;IPR009057;IPR014778		MTA1
x	ENSG00000183340	IPI00216634	IPR009057;IPR011526;IPR012287;IPR015175		JRKL
x	ENSG00000183431	IPI00029764	IPR015880		SF3A3
x	ENSG00000183474	IPI00738524	IPR007087		
x	ENSG00000183495	IPI00064931;IPI00167535;IPI00783050;IPI00783692;IPI00798339;IPI00878154	IPR001005;IPR009057		EP400
x	ENSG00000183742	IPI00867614	IPR007087		
x	ENSG00000184110	IPI00016910;IPI00646839;IPI00873286	IPR011991		
x	ENSG00000184357	IPI00217468	IPR011991		HIST1H1B
x	ENSG00000184445	IPI00001458;IPI00795872	IPR004827		KNTC1
x	ENSG00000184617	IPI00335409	IPR007087;IPR015880		
x	ENSG00000184897	IPI00021924	IPR011991		H1FX
x	ENSG00000184939	IPI00291840;IPI00743422	IPR007086;IPR007087;IPR015880		ZFP90
x	ENSG00000185002	IPI00219885;IPI00852830	IPR003150;IPR011991		RFX6
x	ENSG00000185238	IPI00401321	IPR007087;IPR015880		PRMT3
x	ENSG00000186566	IPI00457284;IPI00791562	IPR007087;IPR015880		GPATCH8
x	ENSG00000187475	IPI00419983	IPR011991		HIST1H1T
x	ENSG00000187772	IPI00398131;IPI00854717;IPI00871648;IPI00873862	IPR002059		LIN28B
x	ENSG00000187786	IPI00394929	IPR011598		
x	ENSG00000187837	IPI00217465	IPR011991		HIST1H1C
x	ENSG00000187959	IPI00376104;IPI00740013;IPI00896379	IPR000571		CPSF4L
x	ENSG00000188070	IPI00736770;IPI00787820;IPI00888724	IPR015880		
x	ENSG00000188177	IPI00410656	IPR000571		ZC3H6
x	ENSG00000188342	IPI00477686;IPI00876896	IPR011991		GTF2F2
x	ENSG00000188662	IPI00375521	IPR011991		HILS1
x	ENSG00000188686	IPI00394929	IPR011598		
x	ENSG00000188818	IPI00031595	IPR007087;IPR015880		ZDHHC11
x	ENSG00000189060	IPI00550239	IPR011991		H1F0
x	ENSG00000189079	IPI00444237;IPI00470537;IPI00647133;IPI00877986;IPI00878012;IPI00880033;IPI00884387	IPR007087;IPR011991;IPR015880		ARID2
x	ENSG00000189403	IPI00419258;IPI00643746;IPI00644653;IPI00645948	IPR000135;IPR000910;IPR009071		HMGB1
x	ENSG00000189437	IPI00165931	IPR002909		PLXNA4
x	ENSG00000196126	IPI00397740	IPR007087;IPR015880		
x	ENSG00000196189	IPI00149097;IPI00640907;IPI00646820	IPR000005		SEMA4A
x	ENSG00000196275	IPI00478385;IPI00879176	IPR015880		GTF2IRD2
x	ENSG00000196498	IPI00001735;IPI00219555;IPI00878158;IPI00878336;IPI00878709;IPI00879066	IPR001005;IPR009057;IPR012287;IPR014778		NCOR2
x	ENSG00000196576	IPI00852623;IPI00852891;IPI00853369	IPR002909		PLXNB2
x	ENSG00000196610	IPI00397740	IPR007087;IPR015880		
x	ENSG00000196700	IPI00074893	IPR007087;IPR015880		ZNF512B
x	ENSG00000196950	IPI00008085	IPR007087		SLC39A10
x	ENSG00000197114	IPI00553175;IPI00641397;IPI00719070	IPR000571		ZGPAT
x	ENSG00000197170	IPI00185374	IPR011991		PSMD12
x	ENSG00000197177	IPI00749424	IPR007087		GPR123
x	ENSG00000197208	IPI00639838	IPR000637		SLC22A4
x	ENSG00000197265	IPI00019981;IPI00793378	IPR011991		GTF2E2
x	ENSG00000197870	IPI00006699;IPI00748533;IPI00883885	IPR000637		PRB3
x	ENSG00000198083	IPI00887204	IPR007087		
x	ENSG00000198265	IPI00000897	IPR000571		HELZ
x	ENSG00000198329	IPI00382395	IPR009057;IPR011526;IPR012287;IPR015175		
x	ENSG00000198346	IPI00022156;IPI00903215	IPR007087;IPR015880		ZNF765
x	ENSG00000198502	IPI00397740	IPR007087;IPR015880		
x	ENSG00000198753	IPI00155729	IPR002909		PLXNB3
x	ENSG00000198846	IPI00006065	IPR000135;IPR000910;IPR009071		TOX
x	ENSG00000198864	IPI00478735	IPR001138		KRTAP5-9
x	ENSG00000203485	IPI00872508	IPR000005		INF2
x	ENSG00000203867	IPI00552787;IPI00647621	IPR007087;IPR015880		RBM20
x	ENSG00000203868	IPI00887741	IPR007087;IPR015880		
x	ENSG00000203869	IPI00887741	IPR007087;IPR015880		
x	ENSG00000203989	IPI00644937	IPR001356;IPR009057;IPR012287		RHOXF2B
